연번,구군,장비종류,관리번호,시설명칭,위도,경도
19581,기장군,생활방범,3400000-00024-2-1DA,부산-0025-2_정관읍_용수리_1359_정관휴먼시아114동,35.3261081,129.1701461
19582,기장군,생활방범,3400000-00024-3-1DA,부산-0025-3_정관읍_용수리_1359_정관휴먼시아114동,35.3261081,129.1701461
19583,기장군,생활방범,3400000-00024-4-1DA,부산-0025-4_정관읍_용수리_1359_정관휴먼시아114동,35.3261081,129.1701461
19584,기장군,생활방범,3400000-00025-0-1DA,(부산-0026)정관읍_용수리_1336_이진캐스빌_103동_앞,35.3219451,129.1749421
19585,기장군,생활방범,3400000-00026-0-1DA,(부산-0027)정관읍_임곡리_433-4_임곡마을_입구,35.3529841,129.1366661
19586,기장군,생활방범,3400000-00027-0-1DA,(부산-0028)정관읍_방곡리_269-3_도시관리공단_앞,35.3228421,129.1831931
19587,기장군,생활방범,3400000-00028-0-1EA,(부산-0029)철마면_안평리_502-3_안평마을_입구,35.2381451,129.1735881
19588,기장군,생활방범,3400000-00029-0-1AA,(부산-0030)기장읍_대라리_424-2_대림다방_뒤_골목,35.2426681,129.2146871
19589,기장군,생활방범,3400000-00030-0-1DA,(부산-0031)정관읍_월평리_125-2_월평초등학교_앞,35.3599401,129.1391591
19590,기장군,생활방범,3400000-00031-0-1EA,(부산-0032)철마면_장전리_299-3_철마초교_앞_사거리,35.2746831,129.1499101
19591,기장군,생활방범,3400000-00032-0-1CA,(부산-0033)장안읍_기룡리_301-1_장안초등학교_앞,35.3458711,129.2542061
19592,기장군,생활방범,3400000-00033-0-1CA,(부산-0034)장안읍_길천리_191-1_월내초등학교,35.3279861,129.2823861
19593,기장군,생활방범,3400000-00034-0-1AA,(부산-0035)기장읍_서부리_산7-2_용소웰빙공원,35.2469041,129.2029031
19594,기장군,생활방범,3400000-00034-1-1AA,(부산-0035)(고1)기장읍_서부리_산7-2_용소웰빙공원,35.2469041,129.2029031
19595,기장군,생활방범,3400000-00034-2-1AA,(부산-0035)(고2)기장읍_서부리_산7-2_용소웰빙공원,35.2469041,129.2029031
19596,기장군,생활방범,3400000-00035-0-1AA,(부산-0036)기장읍_석산리_274-36_석산마을_앞,35.2068341,129.2104901
19597,기장군,생활방범,3400000-00036-0-1AA,(부산-0037)기장읍_교리_307-2_동부근린공원,35.2503511,129.2159061
19598,기장군,생활방범,3400000-00036-1-1AA,(부산-0037)(고1)기장읍_교리_307-2_동부근린공원,35.2503511,129.2159061
19599,기장군,생활방범,3400000-00037-0-1DA,(부산-0038)정관읍_용수리_1320_동그라미공원,35.3262931,129.1750591
19600,기장군,생활방범,3400000-00038-0-1DA,(부산-0039)정관읍_임곡리_217-1_임곡_안_마을,35.3515421,129.1395301
19601,기장군,생활방범,3400000-00039-0-1CA,(부산-0040)장안읍_장안리_596_불광산공원,35.3736251,129.2328941
19602,기장군,생활방범,3400000-00039-1-1CA,(부산-0040)(고1)장안읍_장안리_596_불광산공원,35.3736251,129.2328941
19603,기장군,생활방범,3400000-00039-2-1CA,(부산-0040)(고2)장안읍_장안리_596_불광산공원,35.3736251,129.2328941
19604,기장군,생활방범,3400000-00040-0-1AA,(부산-0041)기장읍_동부리_249_동부1마을_안길삼거리,35.2445411,129.2123611
19605,기장군,생활방범,3400000-00041-0-1BA,(부산-0042)일광읍_학리_300-1_학리마을입구,35.2574211,129.2401711
19606,기장군,생활방범,3400000-00042-0-1CA,(부산-0043)장안읍_좌천리_323_장안중학교_정문_앞,35.3146161,129.2425091
19607,기장군,생활방범,3400000-00043-0-1AA,(부산-0044)기장읍_만화리_235-5_동서마을_입구,35.2578431,129.1987631
19608,기장군,생활방범,3400000-00044-0-1AA,(부산-0045)기장읍_대라리_182_민들레공원,35.2355801,129.2124521
19609,기장군,생활방범,3400000-00045-0-1CA,(부산-0046)장안읍_좌천리_51-1_좌천시장_뒤_가로등,35.3086191,129.2432511
19610,기장군,생활방범,3400000-00046-0-1DA,(부산-0047)정관읍_예림리_530_예림마을_내_사거리,35.3260491,129.2060111
19611,기장군,생활방범,3400000-00047-0-1BA,(부산-0048)일광읍_이천리_908-22_이천놀이터,35.2659881,129.2349591
19612,기장군,생활방범,3400000-00048-0-1DA,(부산-0049)정관읍_달산리_1039-6_곰내터널_사거리,35.3168651,129.1764191
19613,기장군,생활방범,3400000-00049-0-1AA,(부산-0050)기장읍_대라리_965-1_궁전탕_앞_사거리,35.2423681,129.2104201
19614,기장군,생활방범,3400000-00050-0-1EA,(부산-0051)철마면_고촌리_683_거림길공원,35.2367371,129.1682361
19615,기장군,생활방범,3400000-00050-1-1EA,(부산-0051)(고1)철마면_고촌리_683_거림길공원,35.2367371,129.1682361
19616,기장군,생활방범,3400000-00050-2-1EA,(부산-0051)(고2)철마면_고촌리_683_거림길공원,35.2367371,129.1682361
19617,기장군,생활방범,3400000-00051-0-1DA,(부산-0052)정관읍_용수리_1391_정관초교_유치원후문,35.3230521,129.1706061
19618,기장군,생활방범,3400000-00052-0-1CA,(부산-0053)장안읍_월내리_257-6_월내어린이_놀이터,35.3286131,129.2802911
19619,기장군,생활방범,3400000-00053-0-1AA,(부산-0054)기장읍_동부리_428_동부근린공원,35.2492631,129.2170531
19620,기장군,생활방범,3400000-00054-0-1AA,(부산-0055)(고1)기장읍_내리_802_솔바람공원,35.2067241,129.2037291
19621,기장군,생활방범,3400000-00054-1-1AA,(부산-0055)기장읍_내리_802_솔바람공원,35.2067241,129.2037291
19622,기장군,생활방범,3400000-00055-0-1AA,(부산-0056)기장읍_내리_786_소정1마을_입구,35.2016681,129.2060781
19623,기장군,생활방범,3400000-00056-0-1DA,(부산-0057)정관읍_월평리_203-6_월평놀이터,35.3619381,129.1373361
19624,기장군,생활방범,3400000-00057-0-1AA,(부산-0058)기장읍_대라리_124-3_아름공원,35.2413701,129.2140731
19625,기장군,생활방범,3400000-00058-0-1AA,(부산-0059)기장읍_동부리_363__무궁화공원,35.2471211,129.2184351
19626,기장군,생활방범,3400000-00059-0-1AA,(부산-0060)기장읍_서부리_403_남산공원,35.2505381,129.2101791
19627,기장군,생활방범,3400000-00060-0-1AA,(부산-0061)기장읍_교리_341_우정공원,35.2534521,129.2165351
19628,기장군,생활방범,3400000-00061-0-1DA,(부산-0062)정관읍_달산리_1245_강변공원내_테니스장,35.3200801,129.1954951
19629,기장군,생활방범,3400000-00062-0-1DA,(부산-0063)정관읍_달산리_1036_제1호_어린이공원,35.3173191,129.1850111
19630,기장군,생활방범,3400000-00063-0-1DA,(부산-0064)정관읍_용수리_1405_물너울공원_안,35.3202091,129.1730221
19631,기장군,생활방범,3400000-00064-0-1DA,(부산-0065)정관읍_모전리_756_죽향공원_앞(입구),35.3334541,129.1699541
19632,기장군,생활방범,3400000-00065-0-1DA,(부산-0066)정관읍_방곡리_442_소두방공원_입구,35.3287291,129.1828081
19633,기장군,생활방범,3400000-00066-0-1DA,(부산-0067)정관읍_모전리_773_하늘아리공원,35.3312061,129.1653251
19634,기장군,생활방범,3400000-00067-0-1DA,(부산-0068)정관읍_달산리_1208_동구래어린이_공원앞,35.3184611,129.1882201
19635,기장군,생활방범,3400000-00068-0-1DA,(부산-0069)정관읍_매학리_742_중앙공원_아래_산책로,35.3237321,129.1807001
19636,기장군,생활방범,3400000-00069-0-1DA,(부산-0070)정관읍_용수리_1356_나무누리근린공원,35.3279401,129.1651361
19637,기장군,생활방범,3400000-00070-0-1EA,(부산-0071)철마면_임기리_699-1_임기마을입구놀이터,35.3196681,129.1180981
19638,기장군,생활방범,3400000-00071-0-1EA,(부산-0072)철마면_와여리_485-3_와여마을_입구,35.2757491,129.1502351
19639,기장군,생활방범,3400000-00072-0-1AA,(부산-0073)기장읍_동부리_335-13_대정베스티빌_앞,35.2468591,129.2124771
19640,기장군,생활방범,3400000-00073-0-1AA,(부산-0074)기장읍_동부리_379-6_기장도서관_삼거리,35.2499101,129.2168981
19641,기장군,생활방범,3400000-00074-0-1AA,(부산-0075)기장읍_청강리_117-21_기장어린이집,35.2377931,129.2201531
19642,기장군,생활방범,3400000-00075-0-1DA,(부산-0076)정관읍_용수리_1358_신정초교_앞_교차로,35.3291801,129.1678011
19643,기장군,생활방범,3400000-00076-0-1EA,(부산-0077)철마면_고촌리_128-6_신진초등학교_옆,35.2414691,129.1719971
19644,기장군,생활방범,3400000-00077-0-1AA,(부산-0078)기장읍_교리_162_전원어린이집,35.2551491,129.2127531
19645,기장군,생활방범,3400000-00078-0-1AA,(부산-0079)기장읍_청강리_54-7_청강공원,35.2405231,129.2181641
19646,기장군,생활방범,3400000-00079-0-1AA,(부산-0080)기장읍_시랑리_557-2_공수마을_내,35.1846941,129.2118671
19647,기장군,생활방범,3400000-00080-0-1DA,(부산-0081)정관읍_용수리_1363_신정중학교_앞,35.3296211,129.1687641
19648,기장군,생활방범,3400000-00081-0-1DA,(부산-0082)정관읍_용수리_444-2_산막마을_앞,35.3371611,129.1727001
19649,기장군,생활방범,3400000-00082-0-1EA,(부산-0083)철마면_이곡리_529-6_이곡마을_입구,35.2753791,129.1775321
19650,기장군,생활방범,3400000-00083-0-1DA,(부산-0084)정관읍_용수리_883-1_덕전마을_입구,35.3246741,129.1667771
19651,기장군,생활방범,3400000-00084-0-1CA,(부산-0085)장안읍_명례리_115-15_도야마을_입구,35.3761091,129.2609621
19652,기장군,생활방범,3400000-00085-0-1AA,(부산-0086)기장읍_대라리_311_사라1마을회관_앞,35.2394161,129.2118121
19653,기장군,생활방범,3400000-00086-0-1AA,(부산-0087)기장읍_연화리_142_연화리_경로당,35.2182891,129.2280271
19654,기장군,생활방범,3400000-00087-0-1AA,(부산-0088)기장읍_내리_129-2_소정2마을회관_앞,35.1996261,129.2002931
19655,기장군,생활방범,3400000-00088-0-1AA,(부산-0089)기장읍_청강리_579-3_무곡마을_경로당,35.2271761,129.2119491
19656,기장군,생활방범,3400000-00089-0-1DA,(부산-0090)정관읍_방곡리_434-13_달산보행교_뚝길,35.3208011,129.1865301
19657,기장군,생활방범,3400000-00090-0-1DA,(부산-0091)정관읍_용수리_1326_평전교_밑_산책로,35.3267051,129.1722751
19658,기장군,생활방범,3400000-00091-0-1AA,(부산-0092)기장읍_대라리_189-11_센트럴파크3차빌라,35.2345641,129.2139251
19659,기장군,생활방범,3400000-00092-0-1AA,(부산-0093)기장읍_동부리_260-6_용한의원_앞_골목,35.2446231,129.2136341
19660,기장군,생활방범,3400000-00093-0-1CA,(부산-0094)장안읍_덕선리_787-8_내덕마을_주차장,35.3313291,129.2197141
19661,기장군,생활방범,3400000-00094-0-1AA,(부산-0095)기장읍_죽성리_234-6_두호마을버스회차장,35.2412271,129.2464281
19662,기장군,생활방범,3400000-00095-0-1EA,(부산-0096)철마면_고촌리_655_신진초등학교_정문,35.2397981,129.1710201
19663,기장군,생활방범,3400000-00096-0-1BA,(부산-0097)일광읍_이천리_산36-50_푸른솔어린이집,35.2701611,129.2323091
19664,기장군,생활방범,3400000-00097-0-1CA,(부산-0098)장안읍_명례리_133-6_성우학교,35.3747561,129.2620481
19665,기장군,생활방범,3400000-00098-0-1CA,(부산-0099)장안읍_임랑리_387-1_장안어린이집,35.3167501,129.2592861
19666,기장군,생활방범,3400000-00099-0-1AA,(부산-0100)기장읍_교리_364_초록어린이집,35.2523741,129.2146651
19667,기장군,생활방범,3400000-00100-0-1AA,(부산-0101)기장읍_석산리_241-4_녹원유치원_앞,35.2007481,129.2098361
19668,기장군,생활방범,3400000-00101-0-1AA,(부산-0102)기장읍_대라리_190_엔젤어린이집,35.2370341,129.2103311
19669,기장군,생활방범,3400000-00102-0-1DA,(부산-0103)정관읍_용수리_1339_피올라어린이집,35.3285921,129.1787511
19670,기장군,생활방범,3400000-00103-0-1DA,(부산-0104)정관읍_용수리_1070-2_조은자연어린이집,35.3330541,129.1724851
19671,기장군,생활방범,3400000-00104-0-1DA,(부산-0105)정관읍_용수리_1076_한주초록빛어린이집,35.3291691,129.1743761
19672,기장군,생활방범,3400000-00105-0-1DA,(부산-0106)정관읍_용수리_541-4_느티나무어린이집앞,35.3317211,129.1714241
19673,기장군,생활방범,3400000-00106-0-1BA,(부산-0107)일광읍_신평리_11-1_신평소공원,35.2936081,129.2603221
19674,기장군,생활방범,3400000-00107-0-1BA,(부산-0108)일광읍_삼성리_47-2_별님공원,35.2647731,129.2348641
19675,기장군,생활방범,3400000-00108-0-1AA,(부산-0109)기장읍_대라리_123-11_해운대갈비_사거리,35.240602,129.215452
19676,기장군,생활방범,3400000-00109-0-1BA,(부산-0110)일광읍_용천리_1060_상곡마을회관_앞,35.2967991,129.2026471
19677,기장군,생활방범,3400000-00110-0-1CA,(부산-0111)장안읍_월내리_89-3_월내리_수협_앞,35.3269371,129.2779331
19678,기장군,생활방범,3400000-00111-0-1CA,(부산-0112)장안읍_임랑리_387-2_효암공원,35.3151111,129.2593631
19679,기장군,생활방범,3400000-00112-0-1AA,(부산-0113)기장읍_교리_366_희망공원,35.2533131,129.2132871
19680,기장군,생활방범,3400000-00113-0-1AA,(부산-0114)기장읍_교리_363_소망공원,35.2518341,129.2160021
19681,기장군,생활방범,3400000-00114-0-1AA,(부산-0115)기장읍_대라리_922_봉대공원,35.2417731,129.2086791
19682,기장군,생활방범,3400000-00115-0-1DA,(부산-0116)정관읍_월평리_321_월평마을회관_입구,35.3629141,129.1384161
19683,기장군,생활방범,3400000-00116-0-1DA,(부산-0117)정관읍_달산리_1040_제1호어린이공원,35.3154181,129.1821331
19684,기장군,생활방범,3400000-00117-0-1EA,(부산-0118)철마면_구칠리_산75-149_범박골_입구,35.2506981,129.1796621
19685,기장군,생활방범,3400000-00118-0-1BA,(부산-0119)일광읍_화전리_562_화전_사거리,35.2820881,129.2274591
19686,기장군,생활방범,3400000-00119-0-1CA,(부산-0120)장안읍_오리_967-2_개천마을회관_앞,35.3530671,129.2776901
19687,기장군,생활방범,3400000-00120-0-1AA,(부산-0121)기장읍_내리_814_석산리_하천변,35.2045651,129.2079221
19688,기장군,생활방범,3400000-00121-0-1DA,(부산-0122)정관읍_매학리_467_버클리유치원,35.3189821,129.1688621
19689,기장군,생활방범,3400000-00122-0-1EA,(부산-0123)철마면_송정리_402-43_송정리_강변길주변,35.3069581,129.1114691
19690,기장군,생활방범,3400000-00123-0-1CA,(부산-0124)장안읍_오리_687-1_신리마을경로당_입구,35.3562351,129.2682021
19691,기장군,생활방범,3400000-00124-0-1CA,(부산-0125)장안읍_반룡리_395-2_반룡마을버스정류장,35.3395511,129.2628871
19692,기장군,생활방범,3400000-00125-0-1EA,(부산-0126)철마면_송정리_329-12_삼동어린이집,35.3119021,129.1148301
19693,기장군,생활방범,3400000-00126-0-1DA,(부산-0127)정관읍_방곡리_440_정관아이비어린이집,35.3237571,129.1850251
19694,기장군,생활방범,3400000-00127-0-1DA,(부산-0128)정관읍_모전리_723_모전초등학교,35.3386331,129.1629031
19695,기장군,생활방범,3400000-00128-0-1DA,(부산-0129)정관읍_모전리_754_정원초등학교,35.3318361,129.1678781
19696,기장군,생활방범,3400000-00129-0-1DA,(부산-0130)정관읍_달산리_1204_달산초등학교,35.3197221,129.1870711
19697,기장군,생활방범,3400000-00130-0-1DA,(부산-0131)정관읍_용수리_1393_정관초등학교_진입로,35.3230501,129.1728551
19698,기장군,생활방범,3400000-00131-0-1AA,(부산-0132)기장읍_내리_577_푸른숲유치원,35.2169311,129.1979461
19699,기장군,생활방범,3400000-00132-0-1DA,(7차)부산-0133정관읍_모전리_678_해마루학교,35.3396951,129.1649691
19700,기장군,생활방범,3400000-00133-0-1DA,(7차)부산-0134정관읍_매학리_709_윗골공원,35.3235091,129.1780151
19701,기장군,생활방범,3400000-00134-0-1DA,(7차)부산-0135정관읍_용수리_1394_얼레공원,35.3226661,129.1711741
19702,기장군,생활방범,3400000-00135-0-1DA,(7차)부산-0136정관읍_모전리_733_새늘공원,35.3348281,129.1635661
19703,기장군,생활방범,3400000-00136-0-1DA,(7차)부산-0137정관읍_매학리_722_햇동공원,35.3199991,129.1753791
19704,기장군,생활방범,3400000-00137-0-1DA,(7차)부산-0138정관읍_달산리_1198_나래울공원,35.3209411,129.1848501
19705,기장군,생활방범,3400000-00137-1-1DA,(7차)부산-0138-1정관읍_달산리_1198_나래울공원,35.3209411,129.1848501
